source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:221899:row907:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118068,166547,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166547:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177983:row909:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118136,166684,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166684:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177956:row917:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118116,166591,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166591:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:221903:row966:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118056,166573,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166573:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:221904:row976:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118051,166571,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166571:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177959:row977:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118098,118114;166676,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,118114:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|166676:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177963:row981:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118133,166680,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166680:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177909:row987:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118100,166660,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166660:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177913:row988:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118120,166659,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166659:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177910:row989:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118110,166658,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166658:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177907:row990:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118098,118114;166676,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,118114:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|166676:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177900:row993:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118122,166673,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166673:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177901:row994:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118112,166672,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166672:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177903:row998:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118103,166678,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166678:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:220050:row1001:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117834,166689,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166689:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:178000:row1029:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118067,166555,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166555:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:221901:row1036:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118053,166562,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166562:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154236:row20:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,116490,170382,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,170382:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:220235:row38:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148277,148281,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,148281:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:160330:row44:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148277,148281,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,148281:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156815:row133:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148624,173045,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,173045:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:159012:row168:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,115563,172115,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172115:{has_point=1|verification=unverified|is_verified=f|type=local_area|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:157231:row464:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,149075,149081,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,149081:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:161391:row523:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,116661,170459,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,170459:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:163441:row553:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,149075,149081,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,149081:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:159490:row631:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148365,167416,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167416:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:152168:row826:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148889,167432,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167432:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154035:row856:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,148889,167432,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167432:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:155929:row1222:village_point_Yangon_v96.zip_mmr_ygn_pplp2_250k_mimu.shp,village,149472,149508,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,149508:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
