postal_code,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,candidate_admin_ids,candidate_names,candidate_types,name_evidence,recommended_action,review_decision,selected_local_admin_area_id,review_note
1204211,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ကျိုက္ကော် ကျေးရွာအုပ်စု,Kyaik Kaw Village Tract,,,,no_exact_or_fuzzy,missing_or_non_inventory,,,"Township 5053 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text"
1204212,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,တံတားဦး ကျေးရွာအုပ်စု,Ta Dar U Village Tract,,တံတားဦး [Ta Dar U/တံတားဦး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204213,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,မိုးကောင်း ကျေးရွာအုပ်စု,Moe Kaung Village Tract,,မိုးကောင်း [Moe Kaung/မိုးကောင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204214,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဒုံဝန်း ကျေးရွာအုပ်စု,Don Wun Village Tract,,ဒုံဝန်း [Don Wun/ဒုံဝန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204215,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ကတိုက်ကလေး ကျေးရွာအုပ်စု,Ka Taik Ka Lay Village Tract,,ကတိုက်ကလေး [Ka Taik Ka Lay/ကတိုက်ကလေး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204216,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ကတိုက်ကြီး ကျေးရွာအုပ်စု,Ka Taik Gyi Village Tract,,ကတိုက်ကြီး [Ka Taik Gyi/ကတိုက်ကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204217,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဓနုကတိုက် ကျေးရွာအုပ်စု,Da Nu Ka Taik Village Tract,,ဓနုကတိုက် [Da Nu Ka Taik/ဓနုကတိုက်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204218,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဆိပ်ကျွန်း ကျေးရွာအုပ်စု,Seik Kyun Village Tract,,ဆိပ်ကျွန်း [Seik Kyun/ဆိပ်ကျွန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204219,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,တောကြီး ကျေးရွာအုပ်စု,Taw Gyi Village Tract,,တောကြီး [Taw Gyi/တောကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204220,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,သောင်ကြီး ကျေးရွာအုပ်စု,Thaung Gyi Village Tract,,သောင်ကြီး [Thaung Gyi/သောင်ကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204221,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဇရစ်ချောင် ကျေးရွာအုပ်စု,Za Yit Chaung Village Tract,,ဇရစ်ချောင် [Za Yit Chaung/ဇရစ်ချောင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204222,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,မြေနီကုန်း ကျေးရွာအုပ်စု,Myay Ni Kone Village Tract,,မြေနီကုန်း [Myay Ni Kone/မြေနီကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204223,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဆင်ဖြူကျွန်း ကျေးရွာအုပ်စု,Sin Hpyu Kyun Village Tract,,ဆင်ဖြူကျွန်း [Sin Hpyu Kyun/ဆင်ဖြူကျွန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204224,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,နောင်ဘို ကျေးရွာအုပ်စု,Naung Bo Village Tract,,နောင်ဘို [Naung Bo/နောင်ဘို],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204225,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ပေါ်တော်မူ ကျေးရွာအုပ်စု,Paw Taw Mu Village Tract,,ပေါ်တော်မူ [Paw Taw Mu/ပေါ်တော်မူ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204226,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဘူဒင်းချောင် ကျေးရွာအုပ်စု,Bu Din Chaung Village Tract,,ဘူဒင်းချောင် [Bu Din Chaung/ဘူဒင်းချောင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204227,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,မရမ်းကုန်း ကျေးရွာအုပ်စု,Ma Yan Kone Village Tract,,မရမ်းကုန်း [Ma Yan Kone/မရမ်းကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204228,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဇိုက္ကရဲ ကျေးရွာအုပ်စု,Zaik Ka Ye Village Tract,,ဇိုက္ကရဲ [Zaik Ka Ye/ဇိုက္ကရဲ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204229,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ထိန်ပင် ကျေးရွာအုပ်စု,Htein Pin Village Tract,,ထိန်ပင် [Htein Pin/ထိန်ပင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204230,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,နောင်ကုလား ကျေးရွာအုပ်စု,Naung Ku Lar Village Tract,,နောင်ကုလား [Naung Ku Lar/နောင်ကုလား],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204231,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,ဒေးဗရိမ်း ကျေးရွာအုပ်စု,Day Ba Yein Village Tract,,ဒေးဗရိမ်း [Day Ba Rein/ဒေးဗရိမ်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204232,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,သရက်တော ကျေးရွာအုပ်စု,Tha Yet Taw Village Tract,,သရက်တော [Tha Yet Taw/သရက်တော],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204233,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,အောင်းစိုင် ကျေးရွာအုပ်စု,Aung Saing Village Tract,,အောင်းစိုင် [Aung Saing/အောင်းစိုင်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
1204234,မွန်ပြည်နယ်,Mon State,သထုံ မြို့နယ်,Thaton Township,တောင်စွန်း ကျေးရွာအုပ်စု,Taung Sun Village Tract,,တောင်စွန်း [Taung Sun/တောင်စွန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
